unix_time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
46582673.6019583,0.2002563477,-0.2089691162,-0.9701080322,,,,,,,,,,,,,,,,,,,,,,,,
46582699.7355,,,,,-0.0027366643,0.1414870908,-0.0341915263,,,,,,,,,,,,,,,,,,,,
46582.7280700833,,,,,,,,,,,-26.0670318604,-79.2101135254,242.7775115967,,,,,,,,,,,,,,
46582774.426625,0.2124023438,-0.2993621826,-0.9023590088,,,,,,,,,,,,,,,,,,,,,,,,
46582797.1154583,,,,,-0.1817120085,-0.0004090615,-0.0745402810,,,,,,,,,,,,,,,,,,,,
46582.829144125,,,,,,,,,,,-25.7306823730,-80.2191619873,244.4123687744,,,,,,,,,,,,,,
46582875.2597917,0.1414642334,-0.3425903320,-0.9974060059,,,,,,,,,,,,,,,,,,,,,,,,
46582894.499,,,,,0.0172841818,-0.0468716352,0.1097877507,,,,,,,,,,,,,,,,,,,,
46582.9301906667,,,,,,,,,,,-27.2442474365,-82.0690765381,245.2297973633,,,,,,,,,,,,,,
46582975.9781667,0.0934143066,-0.3114318848,-0.9407196045,,,,,,,,,,,,,,,,,,,,,,,,
46582991.8787917,,,,,0.2755277169,0.1724633827,-0.0405905698,,,,,,,,,,,,,,,,,,,,
46583.0312209583,,,,,,,,,,,-24.0489349365,-80.2191619873,245.7202606201,,,,,,,,,,,,,,
46583076.76625,0.2933959961,-0.2231597900,-0.9487762451,,,,,,,,,,,,,,,,,,,,,,,,
46583089.2622917,,,,,-0.1081847940,0.1023364923,-0.0891200227,,,,,,,,,,,,,,,,,,,,
46583.1323344583,,,,,,,,,,,-22.8717193604,-80.0509796143,247.8455810547,,,,,,,,,,,,,,
46583177.5770833,0.2198028564,-0.3440856934,-1.0448608398,,,,,,,,,,,,,,,,,,,,,,,,
46583186.64225,,,,,-0.1994886088,-0.0100158825,0.0874808471,,,,,,,,,,,,,,,,,,,,
46583.233443375,,,,,,,,,,,-23.3762359619,-80.8918609619,247.0281524658,,,,,,,,,,,,,,
46583284.0259167,,,,,0.1294392164,0.1112554188,-0.1732870984,,,,,,,,,,,,,,,,,,,,
46583278.512875,0.0675354004,-0.3447265625,-0.6873321533,,,,,,,,,,,,,,,,,,,,,,,,
46583.3344905833,,,,,,,,,,,-23.3762359619,-78.8737640381,248.6630249023,,,,,,,,,,,,,,
1451522977999.97,,,,,,,,,,,,,,52.4927684000832,13.3708373490749,293.944976806641,7.59000015258789,34.85400390625,10.0,3.0,,,,,,,
46583379.23625,0.2024993896,-0.4407653809,-0.8432006836,,,,,,,,,,,,,,,,,,,,,,,,
46583381.40575,,,,,0.4579105757,0.2306049830,0.2928057734,,,,,,,,,,,,,,,,,,,,
46583.4355314167,,,,,,,,,,,-22.8717193604,-78.0328979492,250.4613647461,,,,,,,,,,,,,,
46583478.78925,,,,,0.0481893673,-0.2054716665,0.1047985847,,,,,,,,,,,,,,,,,,,,
46583480.0609167,0.2350006104,-0.6177368164,-0.8644866943,,,,,,,,,,,,,,,,,,,,,,,,
46583.536572875,,,,,,,,,,,-22.8717193604,-79.7146453857,252.4232177734,,,,,,,,,,,,,,
46583576.1690833,,,,,1.0379625075,0.2716424312,0.0600249878,,,,,,,,,,,,,,,,,,,,
46583580.848625,-0.0243682861,-0.4651947021,-0.6843109131,,,,,,,,,,,,,,,,,,,,,,,,
46583.6376355,,,,,,,,,,,-21.1899719238,-76.0148010254,248.4995269775,,,,,,,,,,,,,,
46583673.5525833,,,,,-0.2214016309,0.4019895192,-0.3140324989,,,,,,,,,,,,,,,,,,,,
46583681.6434167,0.4451904297,-0.3771820068,-0.7665557861,,,,,,,,,,,,,,,,,,,,,,,,
46583.7384325,,,,,,,,,,,-23.5444183350,-74.3330535889,254.0580749512,,,,,,,,,,,,,,
46583770.9324167,,,,,0.7958758381,-0.3663015627,0.8175968462,,,,,,,,,,,,,,,,,,,,
46583782.4349167,-0.1387329102,-0.6695098877,-0.7014007568,,,,,,,,,,,,,,,,,,,,,,,,
46583.8394979167,,,,,,,,,,,-22.0308380127,-77.8647155762,251.2788085938,,,,,,,,,,,,,,
46583868.3158333,,,,,-1.0846477214,-0.2407034235,-0.6530345298,,,,,,,,,,,,,,,,,,,,
46583883.2290833,0.3088073730,-0.3273773193,-1.4814910889,,,,,,,,,,,,,,,,,,,,,,,,
46583.9405366667,,,,,,,,,,,-18.4991760254,-76.3511505127,251.7692718506,,,,,,,,,,,,,,
46583965.6956667,,,,,1.0729918643,0.7639794240,0.0399530090,,,,,,,,,,,,,,,,,,,,
46583984.0520417,0.0269622803,-0.2876892090,-0.4046783447,,,,,,,,,,,,,,,,,,,,,,,,
46584.041576625,,,,,,,,,,,-17.6583099365,-69.4560089111,252.5867004395,,,,,,,,,,,,,,
46584063.0790833,,,,,-1.6717762048,-0.2825470106,-0.1850167251,,,,,,,,,,,,,,,,,,,,
46584084.8229583,0.3754730225,-0.3360595703,-1.5133666992,,,,,,,,,,,,,,,,,,,,,,,,
46584.142618125,,,,,,,,,,,-17.6583099365,-73.8285369873,249.9709167480,,,,,,,,,,,,,,
46584160.458875,,,,,1.0692844777,0.1758799521,0.2228900716,,,,,,,,,,,,,,,,,,,,
46584185.6120417,0.0575256348,-0.3886871338,-0.5445098877,,,,,,,,,,,,,,,,,,,,,,,,
46584.2436169167,,,,,,,,,,,-19.3400573730,-72.4831390381,252.5867004395,,,,,,,,,,,,,,
46584257.8422917,,,,,-0.5627254057,-0.0641164022,0.0092877743,,,,,,,,,,,,,,,,,,,,
46584286.4097083,0.0048370361,-0.2882690430,-1.1140594482,,,,,,,,,,,,,,,,,,,,,,,,
46584.3446577083,,,,,,,,,,,-18.8355255127,-74.6694030762,246.2107238770,,,,,,,,,,,,,,
46584355.222,,,,,0.0079308937,0.1235791967,-0.3214627183,,,,,,,,,,,,,,,,,,,,
46584387.1987083,0.2639923096,-0.2633361816,-0.9506835938,,,,,,,,,,,,,,,,,,,,,,,,
46584.4456978333,,,,,,,,,,,-18.3310089111,-70.4650573730,250.9518280029,,,,,,,,,,,,,,
46584452.6054167,,,,,0.2437452861,0.1671027058,0.3224379679,,,,,,,,,,,,,,,,,,,,
46584487.875625,0.0657348633,-0.4321289062,-0.8516235352,,,,,,,,,,,,,,,,,,,,,,,,
46584.5467392083,,,,,,,,,,,-17.9946594238,-71.4740905762,249.9709167480,,,,,,,,,,,,,,
46584549.985125,,,,,-0.3027337717,0.1275643510,-0.2923953803,,,,,,,,,,,,,,,,,,,,
46584588.788125,0.1739959717,-0.2621002197,-0.9682617188,,,,,,,,,,,,,,,,,,,,,,,,
46584.647676375,,,,,,,,,,,-19.0037078857,-70.4650573730,246.7011871338,,,,,,,,,,,,,,
46584647.3682917,,,,,0.0534272725,0.0149549811,0.0020466393,,,,,,,,,,,,,,,,,,,,
1451522978999.97,,,,,,,,,,,,,,52.4927767778543,13.3707336623322,293.944976806641,6.69000005722046,35.1405639648438,10.0,3.0,,,,,,,
46584689.609875,0.1855773926,-0.3094482422,-0.9440002441,,,,,,,,,,,,,,,,,,,,,,,,
46584.7487237083,,,,,,,,,,,-19.6764068604,-72.4831390381,248.0090789795,,,,,,,,,,,,,,
46584744.748125,,,,,0.0345646352,0.1835301486,0.0719713958,,,,,,,,,,,,,,,,,,,,
46584790.405,0.0963897705,-0.3735656738,-0.9644470215,,,,,,,,,,,,,,,,,,,,,,,,
46584842.1314583,,,,,-0.0579642338,0.1176105201,-0.1402378019,,,,,,,,,,,,,,,,,,,,
46584.8497645833,,,,,,,,,,,-20.1809234619,-71.9786224365,246.5376892090,,,,,,,,,,,,,,
46584891.2187917,0.1919860840,-0.2925872803,-0.9906311035,,,,,,,,,,,,,,,,,,,,,,,,
46584.95080525,,,,,,,,,,,-19.6764068604,-70.4650573730,245.7202606201,,,,,,,,,,,,,,
46584939.511125,,,,,0.0559817766,0.0845343256,-0.0440295097,,,,,,,,,,,,,,,,,,,,
46584992.0280833,0.1548004150,-0.3001708984,-0.9950408936,,,,,,,,,,,,,,,,,,,,,,,,
46585036.8944583,,,,,-0.0558890986,0.0228195621,-0.0102877913,,,,,,,,,,,,,,,,,,,,
46585.05185025,,,,,,,,,,,-21.3581542969,-70.4650573730,246.0472412109,,,,,,,,,,,,,,
46585092.867,0.1278533936,-0.3683471680,-0.8779907227,,,,,,,,,,,,,,,,,,,,,,,,
46585134.274125,,,,,-0.3573698530,0.0790138590,-0.1384420324,,,,,,,,,,,,,,,,,,,,
46585.1528941667,,,,,,,,,,,-21.5263214111,-69.9605255127,245.2297973633,,,,,,,,,,,,,,
46585193.6570417,0.1602020264,-0.3581848145,-0.6693420410,,,,,,,,,,,,,,,,,,,,,,,,
46585231.657375,,,,,-0.3351620190,-0.1890109341,-0.0985191172,,,,,,,,,,,,,,,,,,,,
46585.2539362083,,,,,,,,,,,-22.0308380127,-70.4650573730,244.0854034424,,,,,,,,,,,,,,
46585294.4658333,0.1602172852,-0.3468627930,-0.9200286865,,,,,,,,,,,,,,,,,,,,,,,,
46585329.0369583,,,,,0.1538324404,-0.0507995315,0.1219597284,,,,,,,,,,,,,,,,,,,,
46585.3546585417,,,,,,,,,,,-23.5444183350,-72.6513214111,240.9791564941,,,,,,,,,,,,,,
1451522979999.97,,,,,,,,,,,,,,52.4927872910842,13.3706220768395,293.944976806641,7.15999984741211,34.4070434570312,10.0,3.0,,,,,,,
46585395.261,0.1333160400,-0.3137817383,-0.9624328613,,,,,,,,,,,,,,,,,,,,,,,,
46585426.42025,,,,,-0.6062792748,0.0233319543,-0.0554105286,,,,,,,,,,,,,,,,,,,,
46585.4557270833,,,,,,,,,,,-23.0398864746,-72.8194885254,245.0663146973,,,,,,,,,,,,,,
46585496.0694583,0.0291900635,-0.3666687012,-1.0559539795,,,,,,,,,,,,,,,,,,,,,,,,
46585523.7997917,,,,,0.2247734592,0.3663574890,-0.1737443632,,,,,,,,,,,,,,,,,,,,
46585.5567852083,,,,,,,,,,,-22.0308380127,-70.4650573730,244.4123687744,,,,,,,,,,,,,,
46585596.8789583,0.3497161865,-0.1964569092,-1.0042572021,,,,,,,,,,,,,,,,,,,,,,,,
46585621.1830417,,,,,0.0493555655,0.1982017694,0.1215280300,,,,,,,,,,,,,,,,,,,,
46585.657820875,,,,,,,,,,,-22.5353698730,-73.6603698730,245.2297973633,,,,,,,,,,,,,,
46585697.6740417,0.0080871582,-0.3646087646,-0.8353881836,,,,,,,,,,,,,,,,,,,,,,,,
46585718.5625833,,,,,0.2304380028,-0.1584239964,0.0056200688,,,,,,,,,,,,,,,,,,,,
46585.7588647083,,,,,,,,,,,-24.0489349365,-73.1558380127,242.7775115967,,,,,,,,,,,,,,
46585798.45725,0.1459960938,-0.3634338379,-0.9080352783,,,,,,,,,,,,,,,,,,,,,,,,
46585815.9457917,,,,,0.1841788947,0.2091673352,-0.0341102999,,,,,,,,,,,,,,,,,,,,
46585.8597862917,,,,,,,,,,,-21.5263214111,-73.6603698730,244.2488861084,,,,,,,,,,,,,,
46585899.245875,0.2882385254,-0.3585662842,-1.0259704590,,,,,,,,,,,,,,,,,,,,,,,,
46585913.3252917,,,,,-0.0661774226,0.0890342689,-0.0101943143,,,,,,,,,,,,,,,,,,,,
46585.9608399583,,,,,,,,,,,-23.3762359619,-74.8375854492,244.7393493652,,,,,,,,,,,,,,
46586000.0397083,0.0742187500,-0.3620758057,-0.8579406738,,,,,,,,,,,,,,,,,,,,,,,,
46586010.7085,,,,,0.1072329802,0.0028138960,0.0064424530,,,,,,,,,,,,,,,,,,,,
46586.06197125,,,,,,,,,,,-22.1990203857,-75.6784515381,242.6140136719,,,,,,,,,,,,,,
46586100.83375,0.0834655762,-0.3258361816,-0.9538574219,,,,,,,,,,,,,,,,,,,,,,,,
46586108.088,,,,,0.0816322790,0.0123653233,0.1448826212,,,,,,,,,,,,,,,,,,,,
46586.1629946667,,,,,,,,,,,-22.5353698730,-75.3421020508,242.9409942627,,,,,,,,,,,,,,
46586205.4711667,,,,,-0.2323445598,0.1129103071,-0.0859987979,,,,,,,,,,,,,,,,,,,,
46586201.6880833,0.2223815918,-0.3144073486,-1.0414123535,,,,,,,,,,,,,,,,,,,,,,,,
46586.2640333333,,,,,,,,,,,-21.6944885254,-73.8285369873,243.7584228516,,,,,,,,,,,,,,
46586302.4450417,0.1642303467,-0.3417205811,-1.2295837402,,,,,,,,,,,,,,,,,,,,,,,,
46586302.850625,,,,,-0.2470223059,-0.1041522355,0.1184534105,,,,,,,,,,,,,,,,,,,,
46586.3650721667,,,,,,,,,,,-19.6764068604,-75.8466339111,242.4505310059,,,,,,,,,,,,,,
46586400.23375,,,,,-0.3630304019,-0.1213059224,-0.3299680559,,,,,,,,,,,,,,,,,,,,
46586403.2607083,0.1701049805,-0.2516479492,-0.8029022217,,,,,,,,,,,,,,,,,,,,,,,,
46586.4658085,,,,,,,,,,,-20.5172729492,-75.0057525635,243.2679595947,,,,,,,,,,,,,,
46586497.6132083,,,,,0.2383340091,0.2180726795,0.2764012337,,,,,,,,,,,,,,,,,,,,
46586504.071875,0.0885009766,-0.3882141113,-1.0575256348,,,,,,,,,,,,,,,,,,,,,,,,
46586.566849375,,,,,,,,,,,-19.3400573730,-78.5374145508,242.4505310059,,,,,,,,,,,,,,
46586594.9962917,,,,,0.0019787287,0.1064390919,-0.4029847425,,,,,,,,,,,,,,,,,,,,
46586604.7597917,0.2767639160,-0.1910095215,-0.7812194824,,,,,,,,,,,,,,,,,,,,,,,,
1451522980999.97,,,,,,,,,,,,,,52.4927895588074,13.3705402155341,292.211883544922,6.67999982833862,33.705810546875,10.0,3.0,,,,,,,
46586.6678946667,,,,,,,,,,,-20.8536224365,-78.7055969238,246.8646697998,,,,,,,,,,,,,,
46586692.3757083,,,,,0.5674059113,-0.0811342679,0.6158315010,,,,,,,,,,,,,,,,,,,,
46586705.674125,-0.0858917236,-0.4411010742,-0.9163970947,,,,,,,,,,,,,,,,,,,,,,,,
46586.7689351667,,,,,,,,,,,-22.3671875000,-79.5464630127,243.1044769287,,,,,,,,,,,,,,
46586789.7587917,,,,,-0.6081309707,0.0631041347,-0.5340442260,,,,,,,,,,,,,,,,,,,,
46586806.4775833,0.3457946777,-0.2341461182,-1.2236022949,,,,,,,,,,,,,,,,,,,,,,,,
46586.86997425,,,,,,,,,,,-18.4991760254,-78.3692474365,245.5567779541,,,,,,,,,,,,,,
46586887.1381667,,,,,0.5882432826,0.1270413061,-0.0283237835,,,,,,,,,,,,,,,,,,,,
46586907.276125,0.2948303223,-0.3833160400,-0.8109130859,,,,,,,,,,,,,,,,,,,,,,,,
46586.970695375,,,,,,,,,,,-22.5353698730,-81.0600280762,246.2107238770,,,,,,,,,,,,,,
46586984.52125,,,,,0.5049944649,-0.0612053008,0.4992124758,,,,,,,,,,,,,,,,,,,,
46587007.9807083,-0.1406097412,-0.3832855225,-0.7789764404,,,,,,,,,,,,,,,,,,,,,,,,
46587.07173525,,,,,,,,,,,-18.3310089111,-79.5464630127,245.3932952881,,,,,,,,,,,,,,
46587081.9005417,,,,,-0.7175906199,0.2501491233,-0.6030238267,,,,,,,,,,,,,,,,,,,,
46587108.8880833,0.4796447754,-0.2560729980,-1.2226104736,,,,,,,,,,,,,,,,,,,,,,,,
46587.172800875,,,,,,,,,,,-16.3129119873,-76.8556823730,247.6820983887,,,,,,,,,,,,,,
46587179.2836667,,,,,1.0852072515,0.3592814700,0.4486201383,,,,,,,,,,,,,,,,,,,,
46587209.741125,0.2028503418,-0.3991394043,-0.5370025635,,,,,,,,,,,,,,,,,,,,,,,,
46587.2738555,,,,,,,,,,,-20.5172729492,-78.0328979492,248.1725616455,,,,,,,,,,,,,,
46587276.6629583,,,,,-0.5546746697,-0.6568732102,0.1023285028,,,,,,,,,,,,,,,,,,,,
46587310.4624167,-0.0662384033,-0.2785034180,-1.0985717773,,,,,,,,,,,,,,,,,,,,,,,,
46587.374904125,,,,,,,,,,,-21.8626708984,-84.7598724365,240.3252105713,,,,,,,,,,,,,,
46587374.046125,,,,,0.3372022667,0.0634535414,-0.0091045488,,,,,,,,,,,,,,,,,,,,
46587411.2617917,0.0046844482,-0.2991180420,-0.9319152832,,,,,,,,,,,,,,,,,,,,,,,,
46587.4759485,,,,,,,,,,,-20.0127563477,-78.8737640381,247.0281524658,,,,,,,,,,,,,,
46587471.42525,,,,,-0.3990784178,0.2438518126,-0.1440210886,,,,,,,,,,,,,,,,,,,,
46587512.0515,0.0896148682,-0.4001770020,-0.8423919678,,,,,,,,,,,,,,,,,,,,,,,,
46587568.8083333,,,,,-0.4600221962,0.2365792523,-0.5159496443,,,,,,,,,,,,,,,,,,,,
46587.5770000417,,,,,,,,,,,-15.4720458984,-73.6603698730,248.8265075684,,,,,,,,,,,,,,
46587612.7374583,0.5055541992,-0.2896423340,-1.1678771973,,,,,,,,,,,,,,,,,,,,,,,,
1451522981999.97,,,,,,,,,,,,,,52.4927957801527,13.3704371339395,292.211883544922,6.96999979019165,34.2220458984375,10.0,3.0,,,,,,,
46587.6780455833,,,,,,,,,,,-21.1899719238,-81.7327270508,245.8837432861,,,,,,,,,,,,,,
46587666.1875833,,,,,0.5427232017,-0.4789737831,0.7670748161,,,,,,,,,,,,,,,,,,,,
46587713.6543333,-0.2791900635,-0.3408050537,-0.7770538330,,,,,,,,,,,,,,,,,,,,,,,,
46587763.5705417,,,,,-0.4282275149,0.2860440074,-0.4570242757,,,,,,,,,,,,,,,,,,,,
46587.7791001667,,,,,,,,,,,-21.6944885254,-81.9009094238,244.4123687744,,,,,,,,,,,,,,
46587814.4849167,0.1582641602,-0.2463684082,-0.8598480225,,,,,,,,,,,,,,,,,,,,,,,,
46587860.9497917,,,,,0.0092912364,0.1705962405,-0.0389785583,,,,,,,,,,,,,,,,,,,,
46587.8800109167,,,,,,,,,,,-19.3400573730,-77.1920166016,246.0472412109,,,,,,,,,,,,,,
46587915.3095833,0.2283172607,-0.3872528076,-1.0877227783,,,,,,,,,,,,,,,,,,,,,,,,
46587958.3327917,,,,,0.2389571888,0.0576598344,0.0706739037,,,,,,,,,,,,,,,,,,,,
46587.981050875,,,,,,,,,,,-19.1718750000,-78.0328979492,244.9028320312,,,,,,,,,,,,,,
46588016.0370833,0.1184997559,-0.2975921631,-0.8471221924,,,,,,,,,,,,,,,,,,,,,,,,
46588055.712,,,,,-0.2063366613,0.0037699708,-0.0625704372,,,,,,,,,,,,,,,,,,,,
46588.0820929583,,,,,,,,,,,-19.8445739746,-78.0328979492,245.5567779541,,,,,,,,,,,,,,
46588116.9485417,0.1024475098,-0.3576202393,-1.0258178711,,,,,,,,,,,,,,,,,,,,,,,,
46588153.0950417,,,,,0.0867815010,-0.0155217018,0.0254680758,,,,,,,,,,,,,,,,,,,,
46588.1831360833,,,,,,,,,,,-18.4991760254,-77.6965484619,244.2488861084,,,,,,,,,,,,,,
46588217.7233333,0.1826171875,-0.2894134521,-1.0120086670,,,,,,,,,,,,,,,,,,,,,,,,
46588250.4742083,,,,,-0.0032589102,0.0791864319,-0.0519460223,,,,,,,,,,,,,,,,,,,,
46588.284174375,,,,,,,,,,,-18.8355255127,-76.6875000000,245.2297973633,,,,,,,,,,,,,,
46588318.4173333,0.0935211182,-0.3264160156,-0.8437500000,,,,,,,,,,,,,,,,,,,,,,,,
46588347.8571667,,,,,-0.0874616723,0.0465424685,-0.1176368854,,,,,,,,,,,,,,,,,,,,
46588.3852127083,,,,,,,,,,,-19.8445739746,-78.0328979492,246.5376892090,,,,,,,,,,,,,,
46588419.2259167,0.1588592529,-0.3339996338,-0.8936309814,,,,,,,,,,,,,,,,,,,,,,,,
46588445.2364167,,,,,0.1160493750,-0.0541889366,0.0642745940,,,,,,,,,,,,,,,,,,,,
46588.486269375,,,,,,,,,,,-20.1809234619,-78.7055969238,244.5758514404,,,,,,,,,,,,,,
46588520.103625,0.0711822510,-0.3366394043,-1.0789642334,,,,,,,,,,,,,,,,,,,,,,,,
46588542.6193333,,,,,0.0931906644,0.1654020111,0.0680621417,,,,,,,,,,,,,,,,,,,,
46588.5873357917,,,,,,,,,,,-20.0127563477,-78.2010650635,244.0854034424,,,,,,,,,,,,,,
46588620.7925,0.1568298340,-0.2809448242,-0.9287719727,,,,,,,,,,,,,,,,,,,,,,,,
1451522982999.97,,,,,,,,,,,,,,52.4927932612921,13.3703692065724,292.211883544922,6.84999990463257,34.2214965820312,10.0,3.0,,,,,,,
46588639.9985417,,,,,-0.0484511560,0.1914330792,-0.1237144853,,,,,,,,,,,,,,,,,,,,
46588.688374375,,,,,,,,,,,-19.6764068604,-76.8556823730,244.4123687744,,,,,,,,,,,,,,
46588721.6816667,0.1365356445,-0.3596649170,-0.9673614502,,,,,,,,,,,,,,,,,,,,,,,,
46588737.3815,,,,,0.1248649709,-0.0061993064,0.0701532558,,,,,,,,,,,,,,,,,,,,
46588.7894490417,,,,,,,,,,,-20.1809234619,-76.3511505127,244.5758514404,,,,,,,,,,,,,,
46588822.4922917,0.1742248535,-0.2888946533,-0.9797668457,,,,,,,,,,,,,,,,,,,,,,,,
46588834.7606667,,,,,-0.2780899442,0.0648112209,-0.0963816641,,,,,,,,,,,,,,,,,,,,
46588.8904912917,,,,,,,,,,,-22.0308380127,-76.5193328857,242.7775115967,,,,,,,,,,,,,,
46588932.1435833,,,,,0.0702765601,-0.0361723855,0.0090116045,,,,,,,,,,,,,,,,,,,,
46588923.2531667,0.0638580322,-0.3642883301,-0.9424438477,,,,,,,,,,,,,,,,,,,,,,,,
46588.9915310833,,,,,,,,,,,-21.8626708984,-77.6965484619,242.2870483398,,,,,,,,,,,,,,
46589024.0625417,0.1694335938,-0.2777862549,-0.9242248535,,,,,,,,,,,,,,,,,,,,,,,,
46589029.52275,,,,,0.0166074726,0.0630412841,0.0129293808,,,,,,,,,,,,,,,,,,,,
46589.0920160417,,,,,,,,,,,-22.1990203857,-79.7146453857,242.6140136719,,,,,,,,,,,,,,
46589126.9056667,,,,,0.0679454952,-0.0186407961,0.0539457900,,,,,,,,,,,,,,,,,,,,
46589124.8777083,0.0251464844,-0.3270721436,-0.9948272705,,,,,,,,,,,,,,,,,,,,,,,,
46589.1930586667,,,,,,,,,,,-22.1990203857,-79.7146453857,242.2870483398,,,,,,,,,,,,,,
46589225.695625,0.1315765381,-0.3781738281,-0.8737487793,,,,,,,,,,,,,,,,,,,,,,,,
46589224.284875,,,,,0.1328664384,0.4074569889,-0.0904364232,,,,,,,,,,,,,,,,,,,,
46589.2937025833,,,,,,,,,,,-18.1628417969,-78.0328979492,243.9219055176,,,,,,,,,,,,,,
46589321.6677917,,,,,-0.1599302803,0.0423013844,-0.0214669426,,,,,,,,,,,,,,,,,,,,
46589326.5089167,0.3352813721,-0.4420318604,-0.9619140625,,,,,,,,,,,,,,,,,,,,,,,,
46589.3947437917,,,,,,,,,,,-23.3762359619,-80.8918609619,245.7202606201,,,,,,,,,,,,,,
46589419.047,,,,,0.0095932389,-0.3321923280,0.2633448202,,,,,,,,,,,,,,,,,,,,
46589427.3054583,0.0665588379,-0.5453491211,-0.9619445801,,,,,,,,,,,,,,,,,,,,,,,,
46589.49578825,,,,,,,,,,,-25.2261505127,-86.1052551270,242.9409942627,,,,,,,,,,,,,,
46589516.429875,,,,,0.1250572511,-0.2816529874,0.0664764956,,,,,,,,,,,,,,,,,,,,
46589528.0935417,-0.1709442139,-0.4295501709,-0.8459014893,,,,,,,,,,,,,,,,,,,,,,,,
46589.5968282917,,,,,,,,,,,-24.7216339111,-87.9551849365,242.7775115967,,,,,,,,,,,,,,
46589613.8090833,,,,,-0.2912598084,0.3084105658,-0.2651962498,,,,,,,,,,,,,,,,,,,,
46589628.7869583,0.0821685791,-0.4528503418,-0.7987823486,,,,,,,,,,,,,,,,,,,,,,,,
1451522983999.97,,,,,,,,,,,,,,52.4928014820332,13.3702400659044,289.032470703125,6.51000022888184,34.1196899414062,10.0,3.0,,,,,,,
46589.69786575,,,,,,,,,,,-24.7216339111,-87.2824859619,245.3932952881,,,,,,,,,,,,,,
46589711.1919583,,,,,-0.3283648329,-0.1680111100,0.1756469255,,,,,,,,,,,,,,,,,,,,
46589729.5911667,-0.0547485352,-0.6105651855,-1.2730712891,,,,,,,,,,,,,,,,,,,,,,,,
46589.7989187917,,,,,,,,,,,-23.7125854492,-88.9642333984,242.7775115967,,,,,,,,,,,,,,
46589808.571125,,,,,0.2372093562,0.3237085621,-0.4681291248,,,,,,,,,,,,,,,,,,,,
46589830.5115833,0.0077972412,-0.3372344971,-0.5726776123,,,,,,,,,,,,,,,,,,,,,,,,
46589.8999632917,,,,,,,,,,,-22.5353698730,-86.4416046143,247.8455810547,,,,,,,,,,,,,,
46589905.9540417,,,,,-0.6606762043,-0.1301066045,0.1244931936,,,,,,,,,,,,,,,,,,,,
46589931.3255,0.0069122314,-0.5003509521,-1.1865539551,,,,,,,,,,,,,,,,,,,,,,,,
46590.00100475,,,,,,,,,,,-25.3943328857,-94.3458099365,242.4505310059,,,,,,,,,,,,,,
46590003.3332083,,,,,0.2906363624,0.0393511346,-0.1199309323,,,,,,,,,,,,,,,,,,,,
46590032.121875,-0.1753997803,-0.4201507568,-0.7934570312,,,,,,,,,,,,,,,,,,,,,,,,
46590.1020486667,,,,,,,,,,,-24.8898010254,-89.1324005127,245.5567779541,,,,,,,,,,,,,,
46590100.716125,,,,,-0.1079264674,0.1563989287,-0.0701860126,,,,,,,,,,,,,,,,,,,,
46590132.8222083,-0.1194000244,-0.5066223145,-0.8192749023,,,,,,,,,,,,,,,,,,,,,,,,
46590.203089375,,,,,,,,,,,-23.7125854492,-86.9461364746,245.3932952881,,,,,,,,,,,,,,
46590198.0952917,,,,,-0.4168965634,-0.1109358394,-0.4702809590,,,,,,,,,,,,,,,,,,,,
46590233.729875,0.0972900391,-0.3933410645,-1.0966644287,,,,,,,,,,,,,,,,,,,,,,,,
46590295.47825,,,,,0.2435926870,0.0991550800,-0.0286124701,,,,,,,,,,,,,,,,,,,,
46590.3041295,,,,,,,,,,,-24.7216339111,-86.6097869873,244.0854034424,,,,,,,,,,,,,,
46590334.5341667,0.0102996826,-0.5049896240,-0.9946594238,,,,,,,,,,,,,,,,,,,,,,,,
46590.4051685417,,,,,,,,,,,-22.0308380127,-86.6097869873,245.3932952881,,,,,,,,,,,,,,
46590392.857375,,,,,0.0962032323,-0.1267843111,0.1045447854,,,,,,,,,,,,,,,,,,,,
46590435.3287917,-0.1772308350,-0.4721221924,-0.7002105713,,,,,,,,,,,,,,,,,,,,,,,,
46590490.2403333,,,,,-0.3350240672,0.2078093893,-0.6739107833,,,,,,,,,,,,,,,,,,,,
46590.5062105417,,,,,,,,,,,-21.3581542969,-82.5736083984,245.3932952881,,,,,,,,,,,,,,
46590535.9972917,0.3240203857,-0.3577117920,-1.1762695312,,,,,,,,,,,,,,,,,,,,,,,,
46590587.6194583,,,,,0.6216265395,-0.3599328792,0.4853640381,,,,,,,,,,,,,,,,,,,,
46590.6072537917,,,,,,,,,,,-23.2080688477,-86.4416046143,241.9600677490,,,,,,,,,,,,,,
46590636.8792083,-0.3300323486,-0.3762359619,-0.6945648193,,,,,,,,,,,,,,,,,,,,,,,,
46590685.0024167,,,,,-0.5449365549,0.3062946843,-0.5638593797,,,,,,,,,,,,,,,,,,,,
46590.70829425,,,,,,,,,,,-24.2171173096,-83.0781250000,241.3061218262,,,,,,,,,,,,,,
46590737.6682083,0.1379699707,-0.2745819092,-1.0440979004,,,,,,,,,,,,,,,,,,,,,,,,
1451522984999.97,,,,,,,,,,,,,,52.4928095870348,13.3701258090701,289.032470703125,7.32999992370605,34.6288452148438,10.0,3.0,,,,,,,
